id|signer|raw_glosses|glosses|words
2020-04-16/023589-023816|Signer2|這 期待 <BAD> 考試 完成 <STOP> 考試 場地 準備 防 防 防 做 周全 要 現在 肺 情況 學校 要 加 例子 請看|這 期待 <BAD> 考試 完成 <STOP> 考試 場地 準備 防 防 防 做 周全 要 現在 肺 情況 學校 要 加 例子 請看|他希望可以完成考試 亦為考場做好防疫安排 因應疫情 學校亦正加裝八個這類洗手設施
2020-04-16/023837-023962|Signer2|<MUMBLE> 洗手 工具 考試 前 給 方便 <MUMBLE> 經常 洗手 洗手 洗手 可以|<MUMBLE> 洗手 工具 考試 前 給 方便 <MUMBLE> 經常 洗手 洗手 洗手 能|期望考試日子前能啟用 方便考生勤洗手
2020-04-16/024033-024328|Signer2|美國 計 新+冠狀病毒+肺(=新冠肺炎) 計 過 六+三(=六十三) 萬 死 過 三萬 <GARBAGE> 紐約 大地方 加 肺 防 命令 命令 全部 外 要 口罩 要 !|美國 計算 新 冠狀病毒 肺 計算 超 六 三 萬 死亡 超 三 萬 紐約 大地方 加 肺 防 命令 命令 全部 外 要 口罩 要 |美國累計新冠肺炎病例 超過63萬宗 逾三萬人死亡 紐約州再加強防疫措施 要求民眾到公眾地方戴上口罩 我們是密歇根人
2020-04-16/032331-032669|Signer2|天氣 情況 日照 明日 早上 最 低 二+一(=二十一) <MUMBLE> 早上 熱 <MUMBLE> 溫度 二+八(=二十八) <GARBAGE> 部分 日照 <MUMBLE> 早上 開始 日照 熱 現在 宣佈 完 拜拜|天氣 情況 日照 明日 早上 最 低 二 一 <MUMBLE> 早上 熱 <MUMBLE> 溫度 二 八 部分 日照 <MUMBLE> 早上 開始 日照 熱 現在 說 完 拜拜|將預測大致天晴戈 明早最低氣溫約21度 日間炎熱最高氣溫約28度 隨後兩三日大致天晴 日間炎熱
2020-04-17/000382-000650|Signer2|立+<MUMBLE>+會(=立法會) 付錢+委員+會(=財委會) 裁定 討論 關於 超過 一千+三百 一千+三百 一千+三百(=一千三百) 億 關於 二 第三 撥款 肺 基金|立 <MUMBLE> 會 付錢 委員 會 裁定 談 關於 超 一 千 三 百 一 千 三 百 一 千 三 百 億 關於 二 第 三 撥款 肺 基金|立法會財委會審議 涉及逾千三億的 第二輪防疫抗疫基金撥款
2020-04-17/000660-000828|Signer2|! 我的 <GARBAGE> 香港 加 肺 冠狀病毒 有 <BAD> 加 四 <BAD> 全部 外面 哪裡 英國 飛回 香港| 我的 香港 加 肺 冠狀病毒 有 <BAD> 加 四 <BAD> 全部 外 哪裡 英國 飛回 香港|本港再多四宗新冠肺炎病例 患者全部由英國返港
2020-04-17/000869-001137|Signer2|武漢 <MUMBLE> 再次 <MUMBLE> 證明+病(=確診) <MUMBLE> 以及 死亡 <MUMBLE> 以及 大幅增加 之前 <MUMBLE> 有 說 承認 之前 遺漏 以及 有 誤會 宣佈 有|武漢 <MUMBLE> 再次 <MUMBLE> 証實 病 <MUMBLE> 以及 死亡 <MUMBLE> 以及 大幅增加 以前 <MUMBLE> 有 說 承認 以前 遺漏 以及 有 誤會 說 有|武漢大幅上調確診及死亡病例 當局承認早前有漏報和誤報
2020-04-17/008307-008548|Signer2|另外 名字 自由 會 這 宣佈 希望 政府 快速 <MUMBLE> <GARBAGE> 計劃 例如 允許 <MUMBLE> 商業+組(=商界) 錢 <MUMBLE> 擔保 方法 <MUMBLE> 允許 需要|另 名字 自由 會 這 說 希望 政府 快速 <MUMBLE> 計劃 例如 允許 <MUMBLE> 商業 組 錢 <MUMBLE> 擔保 方法 <MUMBLE> 允許 需要|自由黨就希望 政府繼續完善現行計劃 例如放寬給商界申請的貸款擔保限制
2020-04-17/008564-008795|Signer2|香港 再次 增加 肺 冠狀病毒 有 四 外面 旅遊 試過 裡面 三個 指 學生 計算 一千 一+零+二+一(=一千零二十一) <GARBAGE> 康復 四+八(=四十八) !|香港 再次 加 肺 冠狀病毒 有 四 外 旅遊 試過 裡面 三 個 指 學生 計算 一 千 一 零 二 一 康復 四 八 |本港確診多4宗新冠肺炎 全部有外遊紀錄 其中三人是學生 累計個案1021宗 48人康復出院
2020-04-17/015969-016198|Signer2|收入 沒有 例如 收入 少 我們 支出很多 這 <GARBAGE> 很多 <GARBAGE> 給我 有 壓力 有|收入 沒 例如 收入 少 我們 支出很多 這 多 給我 有 壓力 有|或收入很少的情況下r 對我們支出情況又這麼大 相對來講壓力是非常大
2020-04-17/018124-018365|Signer2|政府 這 這裡 香港 <GARBAGE> 口罩 做 做 <GARBAGE> 計劃 準備 批准 批准 批准 會 給予 誰 <BAD> 時間 識做 給 給 給 可以|政府 這 這裡 香港 口罩 做 做 計劃 準備 批准 批准 批准 會 給 誰 <BAD> 時間 識做 給 給 給 能|政府本地口罩生產資助計劃 再批出申請 當局表示 將給予廠家彈性時間交貨
2020-04-17/019024-019098|Signer2|接下來 時間 看 關於 經濟 情況|接下來 時間 看 關於 經濟 情況|
2020-04-17/026336-026567|Signer2|我 想 <GARBAGE> 再次 開始 經濟 我們 小心 小心 小心 計劃 需要 我 想 有些 美洲大陸 指 指 指 地方 我 快速 開始 要 !|我 想 再次 開始 經濟 我們 小心 小心 小心 計劃 需要 我 想 有些 美洲大陸 指 指 指 地方 我 快速 開始 要 |會小心謹慎逐步實施 某些州份可比其他州更快重開
2020-04-17/029238-029383|Signer2|歐洲 足球 服務 會 計劃 準備 歐洲 連接 比賽 安排 八+月+二+九(=八月二十九日) 開始|歐洲 足球 服務 會 計劃 準備 歐洲 連接 比賽 安排 八 月 二 九 開始|歐洲足協計劃 將歐聯決賽安排在8月29日舉行
2020-04-17/031497-031610|Signer2|肺 情況 香港 樣子 不同 一起 我們 拍照 帶領 看|肺 情況 香港 樣子 不同 一起 我們 拍照 帶領 看|疫情下的香港有不一樣的面貌
2020-04-18/000394-000609|Signer1|名字 黎智英 和 <BAD> 男 李柱銘 十幾 人 時間 時間 <X> 故意 <X> <MUMBLE> 懷疑 組織 錢 買 賣 沒有 集合|名字 黎智英 和 <BAD> 男 李柱銘 十幾 人 時間 時間 <X> 故意 <X> <MUMBLE> 懷疑 組織 錢 買 賣 沒 集合|黎智英和李柱銘等十多人被捕 涉嫌組織及參與未經批准集結
2020-04-18/000756-000933|Signer1|關於 一千三百七五億 第二 防 病 福利 資助 財委會 批准 完|關於 一 千 三 百 七 五 億 第 二 防 病 福利 資助 財委會 批准 完|涉及1375億元的 第二輪防疫抗疫基金撥款 獲財委會通過
2020-04-18/001024-001374|Signer1|美國 新冠 肺 炎 突破 七十萬 人 特朗普 評論 多 地方+團體(=洲) 嚴格 誇張 多 地方 負責 政府 檢測 幫助 <BAD> 確實 不足夠|美國 新冠 肺 炎 突破 七 十 萬 人 特朗普 評論 多 地方 團體 嚴格 誇張 多 地方 負責 政府 檢測 幫 <BAD> 確定 不足夠|美國感染新冠肺炎突破70萬人 特朗普批評多個州的居家令過嚴 多州州長則稱 政府提供的病毒檢測協助不足
2020-04-18/005550-005735|Signer1|全部 人 五+月+十八(=五月十八日) 時 東+法律(=東區法院) 警方 說 可能 再 拘捕 人 會 <MUMBLE>|全部 人 五 月 十 八 時 東 法 警察 說 可能 再 拘捕 人 會 <MUMBLE>|J全部人五月十八日於東區裁判法院提堂 警方指不排除更多人被捕
2020-04-18/006222-006450|Signer1|因為 年 年 月 月 見到 多 年青人 拘捕 拘捕 拘捕 多 多 多 控告我 沒有|因為 年 年 月 月 看 多 年青人 拘捕 拘捕 拘捕 多 多 多 控告我 沒|因為這麼多年多月以來 見到這麼好的青年被捕控告 而我沒有被控告
2020-04-18/006463-006627|Signer1|心 內裡 感覺+不(=過意不去) 我 最後 被告 我 能夠|心 內裡 感覺 不 我 最後 被告 我 能|我心裡過意不去 終於做被告人 我為我所作所為
2020-04-18/006639-006745|Signer1|自己 做 行為 後悔 沒有|自 做 行為 後悔 沒|一點也沒後悔
2020-04-18/010718-010864|Signer1|事實 你 報告 胡亂 使用 不要 重要 著急 中止|事實 你 報告 胡亂 使用 不要 重要 著急 中止|這中止是不會隨便用 希望大家明白 這麼重要的事 水深火熱你還叫人中止
2020-04-18/017560-017771|Signer1|醫生+管理+屋(=醫管局) 亞博館 暫時 檢測 中+心 明天 停 清潔+衞生+屋(=衞生署) 檢測 工作 <BAD> 繼續 會|醫生 管理 屋 亞博館 暫時 檢測 中 心 明天 停 清理 衞生 屋 檢測 工作 <BAD> 繼續 會|醫管局在亞博館的臨時檢測中心 明日停止運作 衛生署的檢測工作就繼續
2020-04-18/017845-018052|Signer1|日本 本土 關於 新冠肺炎 超過 一萬 新加坡 再 加 九百幾 人 証實 肺炎 一日 內 最高|日本 本土 關於 新冠肺炎 超 一 萬 新加坡 再 加 九 百 幾 人 証實 肺炎 一 日 內 最高|日本本土的新冠肺炎病例突破一萬宗 新加坡再多九百幾人確診 創單日新高
2020-04-18/018524-018870|Signer1|香港 再 加 二 新冠肺炎 <X> 外面 旅遊 試過 持續 七日 內 累積 計算 總和 計算 一千零二十三 証實 肺炎 再 加 三十五 人 離開 醫院|香港 再 加 二 新冠肺炎 <X> 外 旅遊 試過 持續 七 日 內 全部 計算 總和 計算 一 千 零 二 十 三 証實 肺炎 再 加 三 十 五 人 離開 醫院|本港確診多2宗新冠肺炎 都有外遊紀錄 是連續第7日錄得單位數 累計個案1023宗 再多35人康復出院
2020-04-18/019725-020084|Signer1|地方 環境 限制 有 控制 考慮 再 努力 做 <BAD> 上午 下午 <MUMBLE> 等待 結果 晚上 結果 派發 離開 能夠 証明 檢查 無事 或 有|地方 環境 限制 有 控制 考慮 再 努力 做 <BAD> 上午 下午 <MUMBLE> 等待 結果 晚上 結果 派發 離開 能 証明 檢測 無事 或者 有|有地理限制及感染控制考慮 所以都是盡量做 上午一方面可以等到結果 有機會晚上之前可放走 及取得樣本結果 如果下午人士來到
2020-04-18/020094-020391|Signer1|假如 來 或者 再 唾液 檢查 等待 快 不能 他 可能 坐 機場 通宵|假如 來 或者 再 唾液 檢測 等待 快 不能 他 可能 坐 機場 通宵|再取得樣本 很多時不會得出結果 變成會將他們停留滯留機場整晚
2020-04-18/022852-022943|Signer1|俄羅斯 加 四千七百 肺炎 有|俄羅斯 加 四 千 七 百 肺炎 有|俄羅斯新增4千7百幾宗 新冠肺炎確診個案
2020-04-18/023543-023871|Signer1|封鎖 封鎖 封鎖 封鎖 <X> 簽証 入境 限制 外 旅遊 名字 莫斯科 <X> 關於 <MUMBLE> 醫院 開 照顧 新冠肺炎 開 下星期一 開 服務|封鎖 封鎖 封鎖 封鎖 <X> 簽証 入境 限制 外 旅遊 名字 莫斯科 <X> 關於 <MUMBLE> 醫院 開 照顧 新冠肺炎 開 下 星期 一 開 服務|當局除實施封城 亦推行通行證制度 限制市民外出 莫斯科一間專門治療 新冠肺炎患者的醫院開幕 將於下周一正式投入服務
2020-04-18/029425-029736|Signer1|北京+大陸+外+交流+部門(=北京外交部) 星期五 修改 數字 希望 保証 全部 真確 假 模糊 祕密 不是 美國 說 哪裡+來(=來源) <BAD> 轉移 卸責|北京 內地 外 交流 部門 星期 五 修改 數 希望 保証 全部 真確 假 模糊 祕密 不 美國 說 哪裡 來 <BAD> 轉移 卸責|在北京外交部周五則稱 當局及時修訂有關數字 是為了確保準確性 強調不存在瞞報 又批評美方炒作病毒來源問題 轉移視線推卸責任
2020-04-18/029746-029967|Signer1|美國 紐約 地方 最近 修改 死亡 數目 有 懷疑 新冠 肺炎 有 但 檢測 病毒 沒有 包括 有|美國 紐約 地方 最近 修改 死亡 數目 有 懷疑 新冠 肺炎 有 但是 檢測 病毒 沒 包括 有|美國紐約市日前亦曾修正死亡人數 將疑似感染新冠肺炎死亡 但從未經病毒檢測確診的個案 都納入計算
2020-04-18/029986-030064|Signer1|最後 死亡 計算 加 三千七百|最後 死亡 計算 加 三 千 七 百|令當地死亡病例多3700宗
2020-04-18/031030-031173|Signer1|依靠 自己 踢球 一 組織 精彩 踢 剛剛好|依靠 自 踢球 一 組織 精彩 踢 剛剛好|劉智樂更用自己攻入全場唯一入球 組織精彩射門力度剛剛好
2020-04-18/031190-031486|Signer1|最後 數 一+零(=一比零) L+流(=劉智樂) 成功 電腦遊戲 第一 比賽 結束 球迷 等待 耐心 最快 八月 中 再 重複 比賽|最後 數 一 零 L 流 成功 電腦遊戲 第 一 比賽 結束 球迷 等待 耐心 最快 八 月 中 再 重複 比賽|最終比數維持10 劉智樂為流浪贏得首屆港超電競賽冠軍 賽事完結後 球迷又要再餓波一陣子 港超最快8月中才會復賽
2020-04-18/031571-031801|Signer1|將來 情況 雲 多 少 地區 有 雨 晚上 明日 早上 霧 明日 間中 時間 有 陽光 最高 溫度 大約 二十三|未來 情況 雲 多 少 地區 有 雨 晚上 明日 早上 霧 明日 間中 時間 有 陽光 最高 溫度 大約 二 十 三|預測大致多雲 局部地區有驟雨 今晚及明早沿岸有霧 明日部分時間有陽光 最低氣溫約23度
2020-04-18/031815-031899|Signer1|早上 下午 天氣 熱 最高 溫度 大約 二十八|早上 下午 天氣 熱 最高 溫度 大約 二 十 八|日間天氣炎熱 最高氣溫約28度
2020-04-18/031909-032141|Signer1|風 一般 南風 未來 一日 兩日 霧 有 熱 下星期 中後 變 有 雨|風 一般 南風 未來 一 日 兩 日 霧 有 熱 下星期 中後 變 有 雨|吹輕微至和緩偏南風
2020-04-18/032184-032258|Signer1|現在 溫度 二十五 潮濕 百份比 八十|現在 溫度 二 十 五 濕 百份比 八 十|展望隨後一兩日早上沿岸有嘉
2020-04-19/000427-000654|Signer1|加 二 人 肺炎 有 包括 飛機 公司 內部+地方+工作(=地勤) 十日 內 再 爆發 香港 發生 肺炎|加 二 人 肺炎 有 包括 飛機 公司 內部 地方 工作 十 日 內 再 爆發 香港 發生 肺炎|再多兩人確診新冠肺炎 包括一名航空公司地勤職員 是十日以來再出現本地個案
2020-04-19/001368-001689|Signer1|報導 負責 名字 說 香港 再 新冠肺炎 加 二 持續 八日 內 累積 數 合 一千零二十五 三十四 人 出院 康復|報導 負責 名字 說 香港 再 新冠肺炎 加 二 持續 八 日 內 全部 數 全部 一 千 零 二 十 五 三 十 四 人 出院 康復|本港確診多2宗新冠肺炎 是連續第8日錄得單位數 累計個案1025宗 再多34人康復出院
2020-04-19/001709-001941|Signer1|<X> 包括 新 增加 一 本地 發生 傳染 十日 內 再 爆發 本地 傳染 清潔+防護+中+心+組(=衞生防護中+心) 研究 源頭 傳染|<X> 包括 新 加 一 本地 發生 傳染 十 日 內 再 爆發 本地 傳染 清理 防護 中 心 組 研究 源頭 傳染|新增個案包括一宗本地感染病例 是10日以來再出現本地個案 衞生防護中心指正調查病源
2020-04-19/004963-005253|Signer1|<X> 星期四 報告 完 政府 專業 負責 人 名 樹 每日 確認 肺炎 下跌 有 肺炎 控訪 成功 未 估計 政府 會 加長 時間 會|<X> 星期 四 報告 完 政府 專業 負責 人 名字 樹 每日 確認 肺炎 下跌 有 肺炎 控訪 成功 未 估計 政府 會 加長 時間 會|政府專家顧問許樹昌表示 雖然每日確診宗數回落 但疫情未完全受控 相信政府會延長相關防疫措施
2020-04-19/006859-006985|Signer1|視 大陸 它 回復 工作 回復 上課 再 爆發 肺炎 會 不會|視 內地 它 回復 工作 回復 上課 再 爆發 肺炎 會 不|很視乎內地各省市復工復課之後 有沒有第二波爆發
2020-04-19/007002-007345|Signer1|如果 多 大陸 確診 肺炎 多 病 傳染 看不見 隱藏 持續 檢測 安全 要 數量 上升 嚴重 檢測 比較 安全|如果 多 內地 確診 肺炎 多 病 傳染 看不見 隱藏 持續 檢測 安全 要 數量 上升 嚴重 檢測 比較 安全|如果你有大量內地確診個案 而又不少人帶病毒無病徵 那你的措施可能要維持 如果數字多 做一些樣本的檢測較安全
2020-04-19/010800-011008|Signer1|兩 工作 管理 其實 中國 大陸 政府 授權 管理 香港 澳門 事|兩 工作 管理 其實 內地 內地 政府 授權 管理 香港 澳門 事|兩辦就是獲中央人民政府授權 掌管港澳事務
2020-04-19/013986-014267|Signer1|武漢+病毒+專家+團體(=武漢病毒研究所) 接受 電視 訪問 其實 新冠肺炎 自己 研究 創造 不是 人類 智慧 製造 不可能|武漢 病毒 專家 團體 接受 電視 訪問 其實 新冠肺炎 自 研究 創造 不 人類 智慧 製造 不可能|武漢病毒研究所專家 接受中央電視台訪問時 否認新型冠狀病毒由研究所人工合成 認為人類的智慧無法做到
2020-04-19/015101-015222|Signer1|說 事實 証明 沒有 新冠肺炎 人 創造 不是|說 事實 証明 沒 新冠肺炎 人 創造 不|稱沒有證據證明 新型冠狀病毒由人工合成
2020-04-19/015233-015312|Signer1|如果 要 人造 這個 病毒|如果 要 人造 這 病毒|如果要人工合成這個病毒
2020-04-19/015324-015575|Signer1|實驗 這 智慧 超級 強 聰明 工作 量 多 比 一般人 社會|實驗 這 智慧 超 強 聰明 工作 量 多 比 一般人 社會|科學家的智慧是超過了我們常人的 他的工作量也超過了
2020-04-19/017139-017255|Signer1|明日 公佈 <X> 最新 工作+失去+百份比(=失業率) 政府 估計 上升 會|明日 說 <X> 最新 工作 失去 百份比 政府 估計 上升 會|明日公布最新的失業率 政府預料會進一步上升
2020-04-19/017493-017760|Signer1|明星 姓名 LADY G 演唱會 邀請 多 地方 歌手 幫助 護士 醫生 支持 收集 熱心 一億三千萬 美元|明星 名字 L A D Y G 演唱會 請 多 地方 歌手 幫 護士 醫生 支持 收集 熱心 一 億 三 千 萬 美元|LaclyGaga發起的演唱會 邀請不同地區歌手及名人為醫護打氣 已籌得近13億美元
2020-04-19/018269-018459|Signer1|一月 至 三月 工作 失去 明日 公佈 百份率 政府 估計 上升 短 時間 變 好 不會|一 月 至 三 月 工作 失去 明日 說 百份率 政府 估計 上升 短 時間 變 好 不|至三月失業率明日公布 政府預料會進一步上升 短期內亦難以好轉
2020-04-19/018469-018578|Signer1|工會 提醒 政府 快 成立 有關 工作+失去+基金(=失業援助金)|工會 提醒 政府 快 成立 有關 工作 失去 基金|有工會促請政府 盡快設立失業援助金
2020-04-19/018590-018768|Signer1|職工盟 工會 屬下 工會 上網 收集 關於 書本+問題(=問卷) 二百七百|職工盟 工會 屬下 工會 上網 收集 關於 書本 問題 二 百 七 百|職工盟屬下兩個工會最近在網上 收集零售及保險業等從業員 共270多份有效問卷
2020-04-19/018782-018990|Signer1|<X> 四+二+百份比(=四成二) 減少 工資 二+五+百份比(=兩成半) 工資 沒有 假期 強迫 要 三十+百份比(=三成) 被 解僱|<X> 四 二 百份比 減少 工資 二 五 百份比 工資 沒 假期 強迫 要 三 十 百份比 被 解僱|四成二人表示被減人工 兩成半人要放無薪假 近三成被解僱或被逼辭職
2020-04-19/023093-023344|Signer1|船 這個 三月 曾經 停泊 名字 帛琉 稱呼 大陸 稱呼 名字 帕勞 四天 離開 星期三 返回 臺灣 停泊 下船|船 這 三 月 曾經 停泊 名字 帛琉 稱呼 內地 稱呼 名字 帕勞 四 天 離開 星期 三 返回 臺灣 停泊 下船|艦隊上月中曾停靠帛琉 即大陸叫的帕勞四日 於過去的星期三回台灣軍港下船
